Date,High,Low,Open,Close,Volume,Adj Close,symbol,name
2015-03-16,294.11199951171875,285.68499755859375,285.68499755859375,290.5929870605469,21516100.0,290.5929870605469,BTC,Bitcoin
2015-03-17,292.364990234375,284.3739929199219,290.5950012207031,285.5050048828125,21497200.0,285.5050048828125,BTC,Bitcoin
2015-03-18,285.33599853515625,249.8699951171875,285.0669860839844,256.29901123046875,57008000.0,256.29901123046875,BTC,Bitcoin
2015-03-19,264.2439880371094,248.63600158691406,255.8800048828125,260.9280090332031,52732000.0,260.9280090332031,BTC,Bitcoin
2015-03-20,264.8479919433594,259.1619873046875,260.95599365234375,261.7489929199219,18456700.0,261.7489929199219,BTC,Bitcoin
2015-03-21,262.1960144042969,255.64999389648438,261.6440124511719,260.0249938964844,17130100.0,260.0249938964844,BTC,Bitcoin
2015-03-22,269.74700927734375,259.5899963378906,259.9169921875,267.9599914550781,18438100.0,267.9599914550781,BTC,Bitcoin
2015-03-23,277.2969970703125,261.7449951171875,267.8949890136719,266.739990234375,22811900.0,266.739990234375,BTC,Bitcoin
2015-03-24,267.00299072265625,244.15499877929688,266.5769958496094,245.59500122070312,40073700.0,245.59500122070312,BTC,Bitcoin
2015-03-25,249.19000244140625,236.51499938964844,247.4720001220703,246.19700622558594,35866900.0,246.19700622558594,BTC,Bitcoin
2015-03-26,254.35400390625,244.90499877929688,246.2760009765625,248.53199768066406,25730000.0,248.53199768066406,BTC,Bitcoin
2015-03-27,256.8110046386719,245.21299743652344,248.5659942626953,247.0290069580078,17274900.0,247.0290069580078,BTC,Bitcoin
2015-03-28,254.2050018310547,246.97500610351562,246.97500610351562,252.79800415039062,16040900.0,252.79800415039062,BTC,Bitcoin
2015-03-29,253.13900756835938,240.85000610351562,252.74000549316406,242.71299743652344,21699400.0,242.71299743652344,BTC,Bitcoin
2015-03-30,249.24200439453125,239.21400451660156,242.87899780273438,247.5260009765625,23009600.0,247.5260009765625,BTC,Bitcoin
2015-03-31,248.72999572753906,242.73899841308594,247.45399475097656,244.2239990234375,22672000.0,244.2239990234375,BTC,Bitcoin
2015-04-01,247.54100036621094,241.16000366210938,244.22300720214844,247.27200317382812,22877200.0,247.27200317382812,BTC,Bitcoin
2015-04-02,254.46099853515625,245.41600036621094,247.08900451660156,253.0050048828125,26272600.0,253.0050048828125,BTC,Bitcoin
2015-04-03,256.0429992675781,251.87899780273438,253.07400512695312,254.32200622558594,23146600.0,254.32200622558594,BTC,Bitcoin
2015-04-04,255.25799560546875,251.10000610351562,254.29100036621094,253.69700622558594,12493500.0,253.69700622558594,BTC,Bitcoin
2015-04-05,260.67498779296875,251.94200134277344,253.76100158691406,260.5979919433594,19649200.0,260.5979919433594,BTC,Bitcoin
2015-04-06,261.7980041503906,254.5749969482422,260.72100830078125,255.49200439453125,20034200.0,255.49200439453125,BTC,Bitcoin
2015-04-07,255.80499267578125,252.2050018310547,255.2740020751953,253.17999267578125,18467400.0,253.17999267578125,BTC,Bitcoin
2015-04-08,253.8470001220703,244.21499633789062,253.06399536132812,245.02200317382812,30086400.0,245.02200317382812,BTC,Bitcoin
2015-04-09,246.1179962158203,239.39999389648438,244.75100708007812,243.67599487304688,21643500.0,243.67599487304688,BTC,Bitcoin
2015-04-10,243.69400024414062,232.77099609375,243.69400024414062,236.07200622558594,28882000.0,236.07200622558594,BTC,Bitcoin
2015-04-11,239.53700256347656,234.1750030517578,236.01600646972656,236.552001953125,16365200.0,236.552001953125,BTC,Bitcoin
2015-04-12,237.72799682617188,233.4949951171875,236.53500366210938,236.1529998779297,12387900.0,236.1529998779297,BTC,Bitcoin
2015-04-13,236.93499755859375,221.99600219726562,235.9499969482422,224.58700561523438,31181800.0,224.58700561523438,BTC,Bitcoin
2015-04-14,224.9759979248047,216.322998046875,224.75900268554688,219.15899658203125,31719000.0,219.15899658203125,BTC,Bitcoin
2015-04-15,223.83299255371094,218.6490020751953,219.072998046875,223.83299255371094,22562000.0,223.83299255371094,BTC,Bitcoin
2015-04-16,229.6719970703125,223.91700744628906,223.91700744628906,228.572998046875,24805400.0,228.572998046875,BTC,Bitcoin
2015-04-17,228.906005859375,221.94200134277344,228.5749969482422,222.8820037841797,20429800.0,222.8820037841797,BTC,Bitcoin
2015-04-18,224.3159942626953,220.87600708007812,222.85299682617188,223.3560028076172,12939000.0,223.3560028076172,BTC,Bitcoin
2015-04-19,226.35299682617188,222.3730010986328,223.45599365234375,222.60000610351562,15021500.0,222.60000610351562,BTC,Bitcoin
2015-04-20,226.3509979248047,221.9770050048828,222.61199951171875,224.62600708007812,18364700.0,224.62600708007812,BTC,Bitcoin
2015-04-21,235.2689971923828,224.30099487304688,224.6199951171875,235.2689971923828,24978000.0,235.2689971923828,BTC,Bitcoin
2015-04-22,237.90899658203125,233.4759979248047,235.6020050048828,234.17599487304688,23847900.0,234.17599487304688,BTC,Bitcoin
2015-04-23,236.47500610351562,233.19900512695312,234.05299377441406,236.46200561523438,17036000.0,236.46200561523438,BTC,Bitcoin
2015-04-24,236.30499267578125,229.93299865722656,235.97000122070312,231.26800537109375,21448700.0,231.26800537109375,BTC,Bitcoin
2015-04-25,232.56100463867188,226.33700561523438,231.23500061035156,226.38999938964844,13957200.0,226.38999938964844,BTC,Bitcoin
2015-04-26,226.94400024414062,214.87399291992188,226.41000366210938,219.42999267578125,28943700.0,219.42999267578125,BTC,Bitcoin
2015-04-27,233.30499267578125,218.0229949951172,219.4290008544922,229.28599548339844,38574000.0,229.28599548339844,BTC,Bitcoin
2015-04-28,229.4949951171875,223.06900024414062,228.968994140625,225.85499572753906,21469200.0,225.85499572753906,BTC,Bitcoin
2015-04-29,227.0399932861328,223.42999267578125,225.59100341796875,225.80799865722656,18936500.0,225.80799865722656,BTC,Bitcoin
2015-04-30,239.56300354003906,224.9929962158203,225.6929931640625,236.14500427246094,33818600.0,236.14500427246094,BTC,Bitcoin
2015-05-01,238.96600341796875,232.07899475097656,235.93899536132812,232.07899475097656,18815300.0,232.07899475097656,BTC,Bitcoin
2015-05-02,235.7270050048828,232.34100341796875,232.34100341796875,234.92999267578125,12535500.0,234.92999267578125,BTC,Bitcoin
2015-05-03,243.24000549316406,234.08299255371094,234.8800048828125,240.35800170898438,18494100.0,240.35800170898438,BTC,Bitcoin
2015-05-04,242.63800048828125,237.80999755859375,240.3560028076172,239.01800537109375,21223400.0,239.01800537109375,BTC,Bitcoin
2015-05-05,239.20399475097656,232.0540008544922,238.8520050048828,236.12100219726562,23929100.0,236.12100219726562,BTC,Bitcoin
2015-05-06,236.45399475097656,229.2310028076172,236.24899291992188,229.78199768066406,29587200.0,229.78199768066406,BTC,Bitcoin
2015-05-07,239.10499572753906,228.572998046875,229.66200256347656,237.33399963378906,29064400.0,237.33399963378906,BTC,Bitcoin
2015-05-08,246.27499389648438,236.2740020751953,237.20399475097656,243.86300659179688,27445500.0,243.86300659179688,BTC,Bitcoin
2015-05-09,247.8040008544922,239.63900756835938,243.7689971923828,241.83200073242188,19790500.0,241.83200073242188,BTC,Bitcoin
2015-05-10,244.0679931640625,238.8489990234375,241.72900390625,240.29600524902344,15019100.0,240.29600524902344,BTC,Bitcoin
2015-05-11,244.27000427246094,239.37600708007812,240.2989959716797,242.1580047607422,20892300.0,242.1580047607422,BTC,Bitcoin
2015-05-12,242.88099670410156,240.0989990234375,242.14500427246094,241.11199951171875,19282600.0,241.11199951171875,BTC,Bitcoin
2015-05-13,243.70399475097656,235.0449981689453,241.3979949951172,236.3769989013672,27180100.0,236.3769989013672,BTC,Bitcoin
2015-05-14,237.7989959716797,234.0570068359375,236.21400451660156,236.9290008544922,24413700.0,236.9290008544922,BTC,Bitcoin
2015-05-15,238.7530059814453,236.7949981689453,236.9550018310547,237.60499572753906,16329400.0,237.60499572753906,BTC,Bitcoin
2015-05-16,237.69700622558594,235.2949981689453,237.6439971923828,236.1529998779297,11089700.0,236.1529998779297,BTC,Bitcoin
2015-05-17,238.02499389648438,236.00999450683594,236.00999450683594,236.802001953125,11134300.0,236.802001953125,BTC,Bitcoin
2015-05-18,237.2100067138672,232.4600067138672,236.88699340820312,233.1280059814453,16780300.0,233.1280059814453,BTC,Bitcoin
2015-05-19,234.1510009765625,231.81700134277344,233.03700256347656,231.94700622558594,14241900.0,231.94700622558594,BTC,Bitcoin
2015-05-20,234.68299865722656,231.8419952392578,231.88999938964844,234.01800537109375,15499400.0,234.01800537109375,BTC,Bitcoin
2015-05-21,236.24200439453125,233.8350067138672,234.01600646972656,235.343994140625,15108900.0,235.343994140625,BTC,Bitcoin
2015-05-22,240.968994140625,235.05999755859375,235.3209991455078,240.34800720214844,27003000.0,240.34800720214844,BTC,Bitcoin
2015-05-23,241.02499389648438,238.6909942626953,240.28599548339844,238.8719940185547,14605000.0,238.8719940185547,BTC,Bitcoin
2015-05-24,241.97799682617188,238.81100463867188,238.9759979248047,240.9530029296875,11508000.0,240.9530029296875,BTC,Bitcoin
2015-05-25,241.02099609375,236.63699340820312,240.927001953125,237.11000061035156,14423900.0,237.11000061035156,BTC,Bitcoin
2015-05-26,238.24200439453125,235.69200134277344,237.10400390625,237.11599731445312,16425000.0,237.11599731445312,BTC,Bitcoin
2015-05-27,238.63600158691406,236.69500732421875,237.06500244140625,237.2830047607422,18837000.0,237.2830047607422,BTC,Bitcoin
2015-05-28,237.82400512695312,236.65199279785156,237.2570037841797,237.4080047607422,13829600.0,237.4080047607422,BTC,Bitcoin
2015-05-29,237.52200317382812,235.7310028076172,237.3769989013672,237.0959930419922,14805000.0,237.0959930419922,BTC,Bitcoin
2015-05-30,237.09300231933594,232.04600524902344,237.0919952392578,233.34500122070312,14098600.0,233.34500122070312,BTC,Bitcoin
2015-05-31,233.2519989013672,229.54200744628906,233.13499450683594,230.19000244140625,14730800.0,230.19000244140625,BTC,Bitcoin
2015-06-01,231.71299743652344,221.29600524902344,230.23300170898438,222.92599487304688,26090500.0,222.92599487304688,BTC,Bitcoin
2015-06-02,226.41600036621094,222.41900634765625,222.8939971923828,225.80299377441406,20459000.0,225.80299377441406,BTC,Bitcoin
2015-06-03,227.4040069580078,223.92999267578125,225.73599243164062,225.87399291992188,17752400.0,225.87399291992188,BTC,Bitcoin
2015-06-04,226.58099365234375,224.0540008544922,225.77200317382812,224.32400512695312,14728100.0,224.32400512695312,BTC,Bitcoin
2015-06-05,225.96800231933594,223.1790008544922,224.1540069580078,224.95199584960938,18056500.0,224.95199584960938,BTC,Bitcoin
2015-06-06,225.718994140625,224.37899780273438,225.0050048828125,225.61900329589844,11131500.0,225.61900329589844,BTC,Bitcoin
2015-06-07,226.19400024414062,222.65199279785156,225.5959930419922,222.88099670410156,13318400.0,222.88099670410156,BTC,Bitcoin
2015-06-08,229.46400451660156,222.83900451660156,222.87899780273438,228.48899841308594,23378400.0,228.48899841308594,BTC,Bitcoin
2015-06-09,230.95399475097656,227.9290008544922,228.53799438476562,229.04800415039062,28353100.0,229.04800415039062,BTC,Bitcoin
2015-06-10,229.78199768066406,228.00999450683594,228.9949951171875,228.80299377441406,15904800.0,228.80299377441406,BTC,Bitcoin
2015-06-11,230.28700256347656,228.76699829101562,228.85499572753906,229.7050018310547,14416000.0,229.7050018310547,BTC,Bitcoin
2015-06-12,231.0570068359375,229.31300354003906,229.7050018310547,229.98199462890625,14017700.0,229.98199462890625,BTC,Bitcoin
2015-06-13,232.65199279785156,229.2100067138672,229.9199981689453,232.40199279785156,13305300.0,232.40199279785156,BTC,Bitcoin
2015-06-14,234.85800170898438,232.00399780273438,232.44200134277344,233.54299926757812,12165900.0,233.54299926757812,BTC,Bitcoin
2015-06-15,237.83599853515625,233.4219970703125,233.4219970703125,236.822998046875,19912100.0,236.822998046875,BTC,Bitcoin
2015-06-16,251.74200439453125,236.1219940185547,236.76499938964844,250.89500427246094,41612000.0,250.89500427246094,BTC,Bitcoin
2015-06-17,256.8529968261719,246.4759979248047,250.822998046875,249.28399658203125,43858400.0,249.28399658203125,BTC,Bitcoin
2015-06-18,252.10800170898438,244.1269989013672,249.42799377441406,249.0070037841797,30980200.0,249.0070037841797,BTC,Bitcoin
2015-06-19,250.9770050048828,243.78700256347656,249.04299926757812,244.6060028076172,23965300.0,244.6060028076172,BTC,Bitcoin
2015-06-20,245.8280029296875,240.6269989013672,244.52999877929688,245.21200561523438,20608100.0,245.21200561523438,BTC,Bitcoin
2015-06-21,245.2239990234375,241.8820037841797,245.10000610351562,243.94400024414062,10600900.0,243.94400024414062,BTC,Bitcoin
2015-06-22,247.91700744628906,243.7790069580078,243.968994140625,246.99000549316406,17692500.0,246.99000549316406,BTC,Bitcoin
2015-06-23,247.3040008544922,243.13299560546875,246.927001953125,244.29600524902344,15108700.0,244.29600524902344,BTC,Bitcoin
2015-06-24,244.34100341796875,240.51499938964844,244.28199768066406,240.51499938964844,17344900.0,240.51499938964844,BTC,Bitcoin
2015-06-25,243.33200073242188,240.36500549316406,240.36500549316406,242.7989959716797,16133100.0,242.7989959716797,BTC,Bitcoin
2015-06-26,243.74899291992188,241.55299377441406,242.60400390625,243.593994140625,13983500.0,243.593994140625,BTC,Bitcoin
2015-06-27,251.33900451660156,243.11700439453125,243.5489959716797,250.99000549316406,20488600.0,250.99000549316406,BTC,Bitcoin
2015-06-28,251.1719970703125,247.4340057373047,250.9550018310547,249.01100158691406,15137600.0,249.01100158691406,BTC,Bitcoin
2015-06-29,257.1730041503906,248.58099365234375,248.7209930419922,257.0639953613281,34742900.0,257.0639953613281,BTC,Bitcoin
2015-06-30,267.86700439453125,255.9459991455078,257.0360107421875,263.0719909667969,44533800.0,263.0719909667969,BTC,Bitcoin
2015-07-01,265.1719970703125,255.7740020751953,263.3450012207031,258.6210021972656,27029800.0,258.6210021972656,BTC,Bitcoin
2015-07-02,261.6310119628906,254.11599731445312,258.552001953125,255.41200256347656,21551900.0,255.41200256347656,BTC,Bitcoin
2015-07-03,257.0769958496094,253.5050048828125,255.45899963378906,256.33599853515625,19033800.0,256.33599853515625,BTC,Bitcoin
2015-07-04,261.4570007324219,254.1999969482422,256.4909973144531,260.885986328125,15620400.0,260.885986328125,BTC,Bitcoin
2015-07-05,274.5060119628906,258.70098876953125,260.80499267578125,271.9129943847656,44156100.0,271.9129943847656,BTC,Bitcoin
2015-07-06,277.4219970703125,267.6000061035156,271.1080017089844,269.0299987792969,49154800.0,269.0299987792969,BTC,Bitcoin
2015-07-07,271.34100341796875,264.8320007324219,269.9630126953125,266.2070007324219,28857600.0,266.2070007324219,BTC,Bitcoin
2015-07-08,272.97100830078125,264.385986328125,265.98199462890625,270.7850036621094,36980200.0,270.7850036621094,BTC,Bitcoin
2015-07-09,272.3349914550781,267.08599853515625,270.8269958496094,269.2279968261719,40301200.0,269.2279968261719,BTC,Bitcoin
2015-07-10,294.59100341796875,268.802001953125,269.156005859375,284.8940124511719,100390000.0,284.8940124511719,BTC,Bitcoin
2015-07-11,298.5060119628906,283.5299987792969,284.8800048828125,293.114990234375,41109900.0,293.114990234375,BTC,Bitcoin
2015-07-12,314.3940124511719,292.5050048828125,293.1400146484375,310.86700439453125,56405000.0,310.86700439453125,BTC,Bitcoin
2015-07-13,310.947998046875,281.010986328125,310.8269958496094,292.0539855957031,62053900.0,292.0539855957031,BTC,Bitcoin
2015-07-14,296.1470031738281,286.63800048828125,292.03399658203125,287.4639892578125,28727200.0,287.4639892578125,BTC,Bitcoin
2015-07-15,293.24798583984375,285.36700439453125,288.0450134277344,285.8290100097656,27486600.0,285.8290100097656,BTC,Bitcoin
2015-07-16,291.1830139160156,275.239990234375,286.0419921875,278.0889892578125,49482600.0,278.0889892578125,BTC,Bitcoin
2015-07-17,280.2799987792969,272.0429992675781,278.09100341796875,279.47198486328125,27591400.0,279.47198486328125,BTC,Bitcoin
2015-07-18,282.5270080566406,274.07501220703125,279.33099365234375,274.9010009765625,25187100.0,274.9010009765625,BTC,Bitcoin
2015-07-19,275.6700134277344,272.51300048828125,274.7669982910156,273.614013671875,15332500.0,273.614013671875,BTC,Bitcoin
2015-07-20,278.9809875488281,272.9599914550781,273.4989929199219,278.9809875488281,22711400.0,278.9809875488281,BTC,Bitcoin
2015-07-21,280.5469970703125,275.41900634765625,278.8819885253906,275.8330078125,22930700.0,275.8330078125,BTC,Bitcoin
2015-07-22,277.6659851074219,274.3810119628906,275.6570129394531,277.22198486328125,19389800.0,277.22198486328125,BTC,Bitcoin
2015-07-23,278.1109924316406,275.71600341796875,277.34100341796875,276.04901123046875,18531300.0,276.04901123046875,BTC,Bitcoin
2015-07-24,289.25299072265625,275.2539978027344,276.0050048828125,288.27801513671875,37199400.0,288.27801513671875,BTC,Bitcoin
2015-07-25,290.7330017089844,286.00201416015625,288.16400146484375,288.6969909667969,20662200.0,288.6969909667969,BTC,Bitcoin
2015-07-26,293.052001953125,287.70599365234375,288.6400146484375,292.6860046386719,16032300.0,292.6860046386719,BTC,Bitcoin
2015-07-27,297.77398681640625,287.45001220703125,292.6390075683594,293.6239929199219,30592000.0,293.6239929199219,BTC,Bitcoin
2015-07-28,296.64898681640625,293.4230041503906,293.63299560546875,294.427001953125,25453600.0,294.427001953125,BTC,Bitcoin
2015-07-29,294.5360107421875,288.7770080566406,294.4840087890625,289.5899963378906,24672600.0,289.5899963378906,BTC,Bitcoin
2015-07-30,290.1260070800781,286.5679931640625,289.1029968261719,287.72198486328125,21635800.0,287.72198486328125,BTC,Bitcoin
2015-07-31,288.9590148925781,282.343994140625,287.6960144042969,284.6499938964844,23629100.0,284.6499938964844,BTC,Bitcoin
2015-08-01,284.9320068359375,278.11199951171875,284.6860046386719,281.60101318359375,18995000.0,281.60101318359375,BTC,Bitcoin
2015-08-02,283.0320129394531,277.52899169921875,280.4490051269531,282.614013671875,17722200.0,282.614013671875,BTC,Bitcoin
2015-08-03,285.47100830078125,280.2330017089844,282.8059997558594,281.22698974609375,21474100.0,281.22698974609375,BTC,Bitcoin
2015-08-04,285.7149963378906,281.2250061035156,281.2250061035156,285.2179870605469,21908700.0,285.2179870605469,BTC,Bitcoin
2015-08-05,285.5010070800781,281.4880065917969,284.84698486328125,281.8819885253906,20128000.0,281.8819885253906,BTC,Bitcoin
2015-08-06,281.906005859375,278.40301513671875,281.906005859375,278.5769958496094,18792100.0,278.5769958496094,BTC,Bitcoin
2015-08-07,280.3919982910156,276.3659973144531,278.7409973144531,279.5849914550781,42484800.0,279.5849914550781,BTC,Bitcoin
